index	WEO_Subject_Code	ISO	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	Estimates_Start_After
7665	PPPGDP	TTO	8.217	9.363	10.322	9.623	9.392	9.293	9.169	8.974	8.924	9.329	9.594	10.062	10.568	10.641	10.71	11.778	12.848	14.051	15.358	16.844	18.416	19.621	21.504	25.1	27.84	30.52	35.613	38.299	40.374	38.894	40.678	41.395	42.704	44.545	45.081	45.303	43.553	44.654	47.223	49.843	52.372	54.199	56.126	2016
7666	PPPPC	TTO	7,570.91	8,491.93	9,211.44	8,451.42	8,126.44	7,936.33	7,743.94	7,508.32	7,406.88	7,686.57	7,851.41	8,181.46	8,539.87	8,551.16	8,565.54	9,384.60	10,210.27	11,145.87	12,164.17	13,317.83	14,524.14	15,420.84	16,828.10	19,547.22	21,572.59	23,532.50	27,328.46	29,252.13	30,694.28	29,429.25	30,628.79	31,012.71	31,830.79	33,039.20	33,282.95	33,308.55	31,870.29	32,520.92	34,228.79	35,956.18	37,600.56	38,727.15	39,915.04	2015
7667	PPPSH	TTO	0.063	0.064	0.066	0.058	0.052	0.048	0.045	0.042	0.038	0.037	0.035	0.035	0.032	0.031	0.03	0.031	0.032	0.033	0.035	0.036	0.037	0.038	0.039	0.043	0.044	0.045	0.048	0.048	0.048	0.046	0.046	0.044	0.043	0.043	0.041	0.039	0.036	0.035	0.035	0.035	0.035	0.034	0.033	2011
7668	PPPEX	TTO	1.821	1.792	1.893	1.936	1.982	1.945	1.882	1.925	1.937	1.97	2.245	2.242	2.188	2.348	2.737	2.691	2.692	2.553	2.479	2.546	2.789	2.803	2.618	2.835	3.005	3.299	3.256	3.576	4.342	3.118	3.473	3.938	3.869	3.824	3.721	3.317	3.212	3.249	3.259	3.287	3.326	3.4	3.475	2016
7669	NID_NGDP	TTO																																												
7670	NGSD_NGDP	TTO	36.329	32.987	20.364	14.476	16.107	20.869	13.007	14.638	11.08	15.682	22.867	16.313	13.794	14.352	20.203	20.781	24.275	30.113	33.382	21.01	17.025	19.445	19.368	19.292	19.216	14.692	13.416	12.899	11.078	17.53	13.168	11.022	10.524	11.428	11.699	11.131	8.802	8.802	8.633	8.425	8.13	7.951	7.775	2016
7671	PCPI	TTO	20.648	23.607	26.354	30.353	34.401	37.023	39.871	44.158	47.584	53.024	58.891	61.129	65.094	72.118	78.474	82.612	85.326	88.451	93.407	96.596	100	105.602	109.976	114.135	118.423	126.568	137.083	147.878	165.676	177.289	195.949	205.947	225.059	236.738	250.226	261.883	270.856	280.983	294.316	308.195	322.757	338.111	354.193	2015
7672	PCPIPCH	TTO	17.47	14.332	11.635	15.175	13.335	7.623	7.694	10.752	7.758	11.432	11.064	3.8	6.486	10.791	8.814	5.272	3.286	3.662	5.603	3.414	3.524	5.602	4.142	3.781	3.757	6.878	8.308	7.875	12.036	7.01	10.525	5.102	9.28	5.189	5.698	4.659	3.426	3.739	4.745	4.716	4.725	4.757	4.757	2015
7673	PCPIE	TTO	13.109	14.994	20.666	20.261	18.655	17.057	17.658	16.798	16.223	16.688	17.651	57.185	62.668	72.373	76.509	79.569	83.163	86.224	91.173	94.503	100	103.226	107.692	110.918	117.122	125.558	136.973	147.395	168.734	170.968	193.797	203.97	218.61	231.017	250.372	254.342	263.057	272.892	285.842	299.321	313.464	328.375	343.994	2015
7674	PCPIEPCH	TTO	n/a	14.384	37.831	-1.964	-7.925	-8.569	3.528	-4.874	-3.421	2.865	5.774	223.966	9.589	15.487	5.714	4	4.516	3.681	5.74	3.652	5.817	3.226	4.327	2.995	5.593	7.203	9.091	7.609	14.478	1.324	13.353	5.25	7.178	5.675	8.378	1.586	3.426	3.739	4.745	4.716	4.725	4.757	4.757	2015
7675	FLIBOR6	TTO																																												
7676	TM_RPCH	TTO	14.009	-3	16.779	-1.197	-6.461	-0.734	8.403	-26.274	-12.461	5.4	-1.3	18.4	1.9	-6	-2.8	18.9	-0.1	37.2	15.099	-9.732	5.836	15.753	2.171	-3.132	4.848	-1.36	-0.482	10.199	2.88	-10.133	-17.689	37.747	17.693	8.262	-5.847	13.824	4.793	-3.851	2.344	0.979	1.07	0.561	0.955	2015
7677	TMG_RPCH	TTO	7.952	-2.613	44.866	-8.117	-3.172	-19.74	-13.899	-15.849	-11.308	12.2	-8.1	27.9	-0.3	6	-9.7	29.6	5.1	51.7	9.1	-10.909	4.205	17.159	2.36	-2.565	6.712	-3.047	3.178	10.888	4.378	-11.908	-18.043	25.226	20.432	10.691	-7.369	8.298	3.845	-2.01	2.71	0.808	0.975	0.485	0.963	2015
7678	TX_RPCH	TTO	8.382	-17.154	-3.837	-4.414	10.794	5.817	-1.336	-4.448	10.261	5	6.2	6.6	5.6	-5.8	5.2	21.4	-2.1	6.1	10.646	1.59	1.777	8.7	-7.067	19.855	7.178	24.473	31.001	-10.933	18.996	-40.743	9.07	15.165	-14.4	45.434	-18.648	-7.143	-6.326	2.912	2.657	1.382	1.724	0.089	0.553	2015
7679	TXG_RPCH	TTO	-0.143	-16.473	-4.64	3.536	10.438	2.432	-11.175	-7.727	7.275	4.9	8.2	3.8	6.7	-5.7	7.3	22	-2.5	-1.1	11.9	8.557	9.452	7.634	-8.846	23.126	7.059	29.045	35.4	-11.988	21.231	-42.535	9.59	16.766	-15.316	48.409	-19.947	-9.44	-8.02	3.94	2.524	1.051	1.499	-0.225	0.29	2015
7680	LUR	TTO	n/a	10.408	10.271	11.123	13.428	15.661	17.232	22.243	22	22	20	18.475	19.575	19.75	18.4	17.175	16.25	15.025	14.225	13.15	12.167	10.825	10.4	10.475	8.375	7.975	6.225	5.55	4.625	5.25	5.925	5.067	4.95	3.675	3.3	3.425	4.1	4.18	4.1	4.02	3.94	3.86	3.78	2016
7681	LE	TTO																																												
7682	LP	TTO	1.085	1.103	1.121	1.139	1.156	1.171	1.184	1.195	1.205	1.214	1.222	1.23	1.237	1.244	1.25	1.255	1.258	1.261	1.263	1.265	1.268	1.272	1.278	1.284	1.291	1.297	1.303	1.309	1.315	1.322	1.328	1.335	1.342	1.348	1.354	1.36	1.367	1.373	1.38	1.386	1.393	1.4	1.406	2015
7683	GGR	TTO	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4.493	4.89	6.005	7.321	6.622	7.46	9.218	8.86	9.972	10.126	10.288	10.545	13.722	15.258	13.03	17.923	22.381	30.436	42.888	43.768	64.388	41.517	44.537	51.527	52.84	56.621	58.377	52.908	33.441	38.91	41.355	43.709	46.117	48.3	50.528	2015
7684	GGR_NGDP	TTO	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	34.661	27.013	28.945	32.825	28.817	30.426	32.651	28.487	29.447	28.485	27.423	25.299	27.861	28.203	23.28	26.573	27.792	31.564	38.247	33.233	38.857	30.803	32.683	32.7	32.091	33.496	34.665	34.217	23.472	27.061	27.261	27.089	26.872	26.575	26.27	2015
7685	GGX	TTO	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	5.927	5.568	5.98	7.303	7.122	7.156	8.327	8.429	9.813	10.549	11.547	12.174	13.576	16.176	14.885	16.739	20.947	26.56	36.033	38.963	51.083	53.737	49.491	51.625	53.255	60.752	65.061	63.02	53.45	57.756	58.033	62.028	66.319	70.631	74.476	2015
7686	GGX_NGDP	TTO	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	45.718	30.76	28.824	32.743	30.995	29.185	29.498	27.101	28.977	29.673	30.779	29.207	27.565	29.902	26.595	24.817	26.011	27.545	32.134	29.584	30.828	39.87	36.318	32.762	32.344	35.94	38.634	40.756	37.517	40.167	38.255	38.443	38.644	38.862	38.721	2015
7687	GGXCNL	TTO	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.433	-0.678	0.025	0.018	-0.501	0.304	0.89	0.431	0.159	-0.422	-1.259	-1.629	0.146	-0.919	-1.855	1.184	1.434	3.876	6.855	4.805	13.305	-12.22	-4.954	-0.098	-0.416	-4.131	-6.684	-10.112	-20.01	-18.845	-16.678	-18.319	-20.202	-22.331	-23.949	2015
7688	GGXCNL_NGDP	TTO	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-11.056	-3.747	0.121	0.083	-2.178	1.241	3.153	1.386	0.47	-1.188	-3.357	-3.908	0.296	-1.699	-3.314	1.756	1.781	4.02	6.114	3.648	8.029	-9.066	-3.635	-0.062	-0.252	-2.444	-3.969	-6.54	-14.045	-13.106	-10.994	-11.353	-11.772	-12.287	-12.451	2015
7689	GGSB	TTO																																												
7690	GGSB_NPGDP	TTO																																												
7691	GGXONLB	TTO	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.668	0.261	1.022	1.1	0.735	1.741	2.465	2.008	1.74	1.268	0.657	0.357	2.666	1.411	0.405	3.776	3.799	6.417	9.309	7.503	16.272	-8.699	-1.664	2.67	2.26	-1.322	-3.561	-6.673	-16.982	-14.559	-12.14	-12.952	-13.928	-15.074	-16.338	2015
7692	GGXONLB_NGDP	TTO	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-5.155	1.444	4.926	4.934	3.2	7.102	8.73	6.456	5.138	3.567	1.75	0.857	5.413	2.608	0.723	5.598	4.717	6.655	8.301	5.697	9.82	-6.454	-1.221	1.694	1.373	-0.782	-2.115	-4.316	-11.92	-10.125	-8.003	-8.027	-8.116	-8.294	-8.494	2015
7693	GGXWDN	TTO	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	22.138	24.743	27.478	29.284	27.083	22.631	13.174	14.471	8.778	13.76	14.234	13.688	29.19	27.445	26.188	31.35	40.445	46.454	64.92	85.418	107.93	132.497	158.718	2015
7694	GGXWDN_NGDP	TTO	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	44.949	45.738	49.095	43.416	33.631	23.47	11.748	10.988	5.298	10.209	10.445	8.687	17.728	16.236	15.551	20.275	28.389	32.308	42.795	52.939	62.891	72.902	82.52	2015
7695	GGXWDG	TTO	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	8.613	9.557	10.453	11.354	11.558	14.645	18.533	18.129	17.87	18.566	18.071	23.394	26.216	29.777	32.266	35.088	35.582	34.722	35.727	34.366	35.664	41.231	46.046	48.686	68.208	69.37	70.281	76.541	86.914	94.641	114.903	137.278	161.753	188.372	216.739	2015
7696	GGXWDG_NGDP	TTO	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.441	52.797	50.382	50.904	50.302	59.727	65.65	58.291	52.771	52.226	48.168	56.123	53.231	55.042	57.649	52.022	44.184	36.009	31.861	26.093	21.523	30.591	33.79	30.897	41.425	41.038	41.734	49.501	61.006	65.82	75.743	85.08	94.253	103.645	112.685	2015
7697	NGDP_FY	TTO	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12.964	18.101	20.748	22.304	22.978	24.52	28.231	31.101	33.864	35.55	37.517	41.683	49.25	54.098	55.969	67.449	80.532	96.425	112.134	131.702	165.703	134.783	136.271	157.573	164.654	169.039	168.403	154.626	142.469	143.788	151.701	161.352	171.616	181.747	192.34	2015
7698	BCA	TTO	0.357	0.415	-0.599	-0.947	-0.467	-0.048	-0.412	-0.225	-0.089	-0.039	0.459	-0.005	0.139	0.113	0.218	0.294	0.105	-0.614	-0.644	0.031	0.544	0.416	0.076	0.985	1.793	3.572	7.276	5.184	8.525	1.651	4.172	1.787	-2.739	3.42	0.378	-0.225	-1.161	-0.882	-0.863	-0.782	-0.697	-0.746	-0.801	2015
7699	BCA_NGDPD	TTO	5.724	5.93	-7.364	-12.192	-6.016	-0.649	-8.592	-4.689	-1.969	-0.892	9.056	-0.088	2.553	2.422	4.403	5.513	1.826	-10.694	-10.648	0.449	6.675	4.714	0.848	8.71	13.5	22.347	39.611	23.953	30.587	8.61	18.83	7.027	-10.658	12.937	1.442	-0.954	-5.537	-4.056	-3.739	-3.183	-2.67	-2.702	-2.74	2015
7700	NGDP_R	TUN	14.28	15.068	14.996	15.697	16.596	17.537	17.282	18.44	18.453	18.929	20.268	21.107	22.798	23.362	24.21	24.857	26.56	28.081	29.475	31.248	32.592	34.172	34.753	36.654	38.839	40.392	42.676	45.345	47.367	48.842	50.105	49.144	51.061	52.31	53.49	54.078	54.619	55.984	57.72	59.856	62.369	65.176	68.109	2014
7701	NGDP_RPCH	TUN	7.4	5.522	-0.482	4.674	5.731	5.668	-1.453	6.701	0.071	2.579	7.075	4.138	8.009	2.477	3.628	2.671	6.855	5.725	4.963	6.017	4.299	4.85	1.7	5.47	5.959	4	5.654	6.253	4.46	3.114	2.587	-1.918	3.901	2.445	2.256	1.1	1	2.5	3.1	3.7	4.2	4.5	4.5	2014
7702	NGDP	TUN	3.874	4.554	5.257	6.246	7.034	7.715	7.869	8.836	9.499	10.508	11.835	13.132	15.016	16.004	17.249	18.588	20.717	22.944	24.828	27.216	29.433	31.747	32.901	35.373	38.839	41.871	45.756	49.857	55.268	58.89	63.055	64.492	70.354	75.152	80.816	84.656	89.935	96.871	103.669	111.504	120.384	129.952	140.281	2014
7703	NGDPD	TUN	9.566	9.223	8.9	9.202	9.055	9.246	9.911	10.663	11.073	11.069	13.474	14.202	16.978	15.944	17.052	19.654	21.283	20.747	21.803	22.943	21.473	22.066	23.142	27.454	31.184	32.272	34.377	38.91	44.84	43.624	44.054	45.81	45.044	46.253	47.605	43.156	41.869	40.289	40.455	42.615	45.171	47.923	50.848	2014
7704	NGDP_D	TUN	27.132	30.225	35.06	39.794	42.381	43.996	45.533	47.918	51.474	55.513	58.391	62.215	65.869	68.502	71.248	74.78	78	81.706	84.234	87.096	90.309	92.901	94.671	96.505	100	103.661	107.218	109.952	116.68	120.573	125.845	131.23	137.784	143.666	151.087	156.544	164.66	173.033	179.608	186.289	193.018	199.387	205.965	2014
7705	NGDPRPC	TUN	2,234.72	2,293.51	2,228.19	2,278.17	2,381.08	2,435.68	2,310.43	2,413.63	2,374.94	2,393.08	2,485.58	2,537.47	2,685.26	2,725.36	2,755.59	2,774.95	2,922.16	3,047.35	3,158.02	3,304.63	3,411.85	3,540.95	3,564.84	3,725.10	3,910.29	4,027.53	4,213.70	4,434.64	4,585.86	4,678.52	4,750.63	4,604.21	4,738.26	4,805.01	4,863.71	4,867.48	4,866.44	4,937.65	5,039.23	5,172.83	5,335.58	5,519.29	5,709.33	2011
7706	NGDPPC	TUN	606.317	693.223	781.196	906.577	1,009.13	1,071.59	1,052.00	1,156.57	1,222.47	1,328.46	1,451.37	1,578.69	1,768.75	1,866.92	1,963.31	2,075.09	2,279.29	2,489.87	2,660.11	2,878.19	3,081.22	3,289.59	3,374.88	3,594.93	3,910.29	4,174.99	4,517.83	4,875.99	5,350.79	5,641.05	5,978.40	6,042.11	6,528.57	6,903.19	7,348.43	7,619.74	8,013.06	8,543.74	9,050.86	9,636.43	10,298.63	11,004.72	11,759.23	2011
7707	NGDPDPC	TUN	1,497.08	1,403.85	1,322.49	1,335.56	1,299.08	1,284.11	1,324.94	1,395.64	1,425.12	1,399.41	1,652.38	1,707.37	1,999.79	1,859.91	1,940.88	2,194.12	2,341.56	2,251.43	2,336.04	2,426.35	2,247.94	2,286.49	2,373.78	2,790.10	3,139.62	3,217.89	3,394.25	3,805.33	4,341.21	4,178.69	4,176.93	4,291.80	4,179.91	4,248.66	4,328.63	3,884.35	3,730.42	3,553.33	3,531.89	3,682.84	3,864.30	4,058.26	4,262.41	2011
7708	NGAP_NPGDP	TUN																																												
7709	PPPGDP	TUN	13.594	15.684	16.577	18.036	19.747	21.534	21.649	23.689	24.536	26.147	29.032	31.24	34.511	36.208	38.32	40.164	43.7	46.993	49.861	53.67	57.251	61.396	63.398	68.199	74.25	79.705	86.799	94.681	100.844	104.773	108.797	108.913	115.246	119.97	124.873	127.605	130.576	136.797	144.195	152.81	162.439	173.188	184.747	2014
7710	PPPPC	TUN	2,127.34	2,387.17	2,463.08	2,617.74	2,833.08	2,990.78	2,894.19	3,100.63	3,157.72	3,305.57	3,560.34	3,755.64	4,064.99	4,223.84	4,361.60	4,483.83	4,807.88	5,099.70	5,342.24	5,675.81	5,993.30	6,361.84	6,503.08	6,930.94	7,475.57	7,947.42	8,570.28	9,259.67	9,763.25	10,036.15	10,315.34	10,203.81	10,694.32	11,020.11	11,354.46	11,485.50	11,634.07	12,065.07	12,588.91	13,206.14	13,896.36	14,666.02	15,486.63	2011
7711	PPPSH	TUN	0.103	0.107	0.106	0.109	0.11	0.112	0.107	0.11	0.105	0.104	0.107	0.109	0.105	0.106	0.106	0.105	0.109	0.11	0.113	0.115	0.115	0.118	0.116	0.118	0.119	0.118	0.118	0.119	0.121	0.125	0.122	0.115	0.116	0.115	0.113	0.111	0.109	0.108	0.107	0.108	0.108	0.109	0.11	2011
7712	PPPEX	TUN	0.285	0.29	0.317	0.346	0.356	0.358	0.363	0.373	0.387	0.402	0.408	0.42	0.435	0.442	0.45	0.463	0.474	0.488	0.498	0.507	0.514	0.517	0.519	0.519	0.523	0.525	0.527	0.527	0.548	0.562	0.58	0.592	0.61	0.626	0.647	0.663	0.689	0.708	0.719	0.73	0.741	0.75	0.759	2014
7713	NID_NGDP	TUN	28.228	31.073	30.579	31.956	34.312	28.821	25.434	22.417	19.901	22.931	24.367	23.487	26.465	26.633	22.511	22.438	22.798	24.459	24.917	24.62	25.899	26.179	23.811	23.323	23.302	21.679	23.449	23.686	25.526	24.696	25.631	23.094	24.444	22.745	23.166	21.447	22.129	22.684	23.163	23.697	24.429	24.972	25.464	2014
7714	NGSD_NGDP	TUN	22.46	22.123	20.489	22.687	21.618	21.553	17.729	20.304	19.892	18.012	19.525	19.642	20.601	21.124	20.718	18.486	20.554	21.599	21.822	22.669	22	21.531	20.582	20.644	20.842	20.741	21.612	21.329	21.71	21.851	20.825	15.666	16.144	14.359	14.048	12.528	13.111	14.071	14.942	16.067	17.191	18.391	19.359	2014
7715	PCPI	TUN	21.919	23.87	27.134	29.568	32.11	34.535	36.662	39.677	42.516	45.799	48.777	52.529	55.428	57.667	60.794	64.583	66.994	69.405	71.558	73.539	75.576	76.995	78.457	80.076	82.108	84.11	86.823	89.399	93.283	96.702	99.931	103.476	108.794	115.108	120.776	126.635	131.355	136.537	141.779	147.041	152.219	157.545	163.116	2017
7716	PCPIPCH	TUN	10.011	8.903	13.673	8.972	8.596	7.551	6.159	8.224	7.156	7.722	6.502	7.693	5.518	4.04	5.423	6.232	3.733	3.599	3.102	2.768	2.77	1.878	1.9	2.063	2.538	2.438	3.225	2.967	4.345	3.665	3.339	3.548	5.139	5.805	4.924	4.851	3.727	3.945	3.84	3.711	3.522	3.499	3.536	2017
7717	PCPIE	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	50.538	53.856	56.419	59.096	62.4	65.924	68.027	70.581	72.525	74.578	75.837	78.458	79.116	81.176	82.621	85.639	87.906	91.329	95.342	98.451	101.732	105.69	111.944	118.314	123.963	129.001	134.381	139.605	144.888	150.146	155.331	160.824	166.51	2017
7718	PCPIEPCH	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	6.565	4.759	4.745	5.59	5.648	3.19	3.754	2.755	2.83	1.689	3.456	0.838	2.605	1.779	3.654	2.647	3.894	4.393	3.261	3.333	3.89	5.917	5.69	4.775	4.064	4.17	3.888	3.784	3.629	3.453	3.536	3.536	2017
7719	FLIBOR6	TUN																																												
7720	TM_RPCH	TUN	14.509	22.797	0.932	-2.2	5.7	-13.03	-2.06	-3.447	16.141	18.547	12.213	-7.813	12.352	6.912	-0.423	5.288	-7.57	8.648	5.819	5.068	6.545	14.388	-2.758	3.061	7.297	-5.083	5.285	10.616	7.293	0.993	-2.077	3.529	8.276	4.892	2.622	-2.54	2.25	4.318	4.655	4.291	4.568	4.553	5.197	2015
7721	TMG_RPCH	TUN	12.148	22.489	-0.943	-3.925	6.332	-15.932	0.811	-5.256	19.32	16.369	9.602	-7.875	13.112	6.709	-1.058	6.29	-2.487	8.697	5.351	5.814	6.464	15.048	-2.909	-2.136	7.184	-1.177	5.66	8.599	4.785	-4.632	15.047	-3.778	8.414	-1.492	2.974	-2.54	2.25	4.318	4.655	4.291	4.568	4.553	5.197	2015
7722	TX_RPCH	TUN	0.345	3.437	-6.901	0.9	2.7	3.3	5.23	13.37	21.446	8.957	2.339	-1.202	5.818	7.359	13.512	4.67	0.715	8.219	7.913	7.579	6.254	12.542	0.006	3.727	15.713	5.013	6.205	14.663	5.617	-6.703	5.476	-7.625	6.76	2.585	4.18	-2.818	0.223	4.816	4.658	4.085	4.535	4.431	4.47	2015
7723	TXG_RPCH	TUN	1.137	14.701	-7.955	3.06	2.97	-0.299	11.437	8.832	8.644	18.843	4.489	4.416	-1.643	4.004	18.287	2.991	-2.406	10.088	6.339	6.701	7.313	10.144	0.399	-0.146	4.704	0.39	4.727	16.257	-2.588	-4.51	11.061	-3.989	1.634	-0.732	-2.936	-2.818	0.223	4.816	4.658	4.085	4.535	4.431	4.47	2015
7724	LUR	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16.198	16.223	16.247	16.272	16.296	16.177	16.058	15.939	16.063	15.982	15.691	15.126	15.263	14.514	14.237	12.819	12.511	12.397	12.442	13.29	13.048	18.889	16.723	15.33	15.3	15	14	13	12	12	12	12	12	2016
7725	LE	TUN																																												
7726	LP	TUN	6.39	6.57	6.73	6.89	6.97	7.2	7.48	7.64	7.77	7.91	8.154	8.318	8.49	8.572	8.786	8.958	9.089	9.215	9.333	9.456	9.553	9.651	9.749	9.84	9.932	10.029	10.128	10.225	10.329	10.44	10.547	10.674	10.776	10.887	10.998	11.11	11.224	11.338	11.454	11.571	11.689	11.809	11.929	2011
7727	GGR	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.397	3.07	3.505	3.937	4.174	4.299	4.672	5.012	5.564	5.983	6.431	7.031	7.447	7.728	8.523	8.982	9.848	10.907	13.364	13.572	14.504	16.142	17.299	18.848	21.088	19.945	20.568	23.881	26.178	28.426	30.502	32.742	35.246	2015
7728	GGR_NGDP	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	28.705	23.378	23.34	24.6	24.201	23.13	22.551	21.845	22.412	21.982	21.848	22.146	22.633	21.848	21.945	21.451	21.522	21.876	24.181	23.046	23.003	25.03	24.589	25.081	26.094	23.56	22.87	24.652	25.252	25.493	25.338	25.195	25.125	2015
7729	GGX	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	3.684	3.978	4.382	4.578	5.066	5.709	5.846	6.241	6.786	7.288	7.886	8.23	8.602	9.411	10.103	10.856	11.841	13.676	14.51	16.165	19.152	21.299	24.363	23.587	23.672	25.708	29.023	29.714	30.557	32.057	33.88	36.484	2015
7730	GGX_NGDP	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	28.053	26.492	27.379	26.538	27.256	27.555	25.481	25.136	24.933	24.762	24.841	25.015	24.317	24.232	24.128	23.726	23.751	24.746	24.64	25.637	29.696	30.275	32.419	29.186	27.962	28.585	29.96	28.662	27.404	26.629	26.071	26.008	2015
7731	GGXCNL	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.614	-0.473	-0.445	-0.403	-0.767	-1.037	-0.834	-0.676	-0.803	-0.858	-0.855	-0.784	-0.873	-0.888	-1.121	-1.008	-0.935	-0.312	-0.939	-1.661	-3.01	-4	-5.515	-2.499	-3.727	-5.14	-5.142	-3.536	-2.131	-1.555	-1.138	-1.238	2015
7732	GGXCNL_NGDP	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-4.675	-3.153	-2.779	-2.337	-4.126	-5.004	-3.636	-2.724	-2.951	-2.914	-2.694	-2.382	-2.469	-2.287	-2.677	-2.204	-1.874	-0.564	-1.594	-2.634	-4.667	-5.686	-7.338	-3.092	-4.402	-5.715	-5.308	-3.411	-1.911	-1.292	-0.876	-0.883	2015
7733	GGSB	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.37	-0.606	-0.139	-0.046	-0.354	-0.704	-0.295	0.311	-0.179	-0.897	-1.023	-1.495	-1.742	-1.74	-1.793	-1.979	-2.209	-1.885	-2.988	-2.793	-3.179	-3.709	-3.696	-4.639	-3.347	-5.403	-6.685	-5.325	-5.142	-3.734	-3.066	-3.029	2015
7734	GGSB_NPGDP	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.8	-4.141	-0.874	-0.267	-1.856	-3.367	-1.286	1.253	-0.663	-3.059	-3.238	-4.434	-4.84	-4.462	-4.248	-4.351	-4.563	-3.544	-5.266	-4.582	-4.869	-5.279	-4.928	-5.747	-3.909	-5.857	-6.715	-5.006	-4.515	-3.058	-2.344	-2.157	2015
7735	GGXONLB	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-0.193	0.003	0.086	0.195	-0.075	-0.211	-0.046	0.101	0.037	0.03	0.021	0.114	0.012	0.091	-0.074	0.116	0.242	0.783	0.144	-0.509	-1.827	-2.733	-4.152	-0.987	-2.086	-3.175	-2.998	-1.064	0.673	1.501	2.291	2.267	2015
7736	GGXONLB_NGDP	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-1.473	0.018	0.535	1.133	-0.403	-1.017	-0.199	0.408	0.134	0.101	0.066	0.348	0.035	0.235	-0.177	0.253	0.485	1.416	0.245	-0.807	-2.833	-3.884	-5.525	-1.221	-2.464	-3.53	-3.095	-1.026	0.604	1.247	1.763	1.616	2015
7737	GGXWDN	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	7.323	9.783	10.707	11.559	12.795	14.515	16.036	15.155	17.678	19.407	17.368	17.816	19.501	21.012	21.95	21.941	22.336	23.224	23.876	24.728	27.775	33.542	35.201	41.669	48.459	56.046	63.677	71.282	76.541	79.758	82.946	85.656	2015
7738	GGXWDN_NGDP	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	55.767	65.151	66.905	67.014	68.838	70.063	69.893	61.042	64.955	65.935	54.707	54.151	55.128	54.101	52.422	47.952	44.8	42.021	40.543	39.217	43.068	47.676	46.84	51.561	57.243	62.319	65.733	68.759	68.644	66.253	63.828	61.06	2015
7739	GGXWDG	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	8.719	9.783	10.707	11.559	12.795	14.515	16.036	15.155	17.678	19.407	21.458	22.165	23.477	21.012	21.95	21.941	22.336	23.224	23.876	24.728	27.775	33.542	35.201	41.669	48.413	54.538	64.914	74.119	79.966	83.583	87.192	90.724	2015
7740	GGXWDG_NGDP	TUN	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	66.393	65.151	66.905	67.014	68.838	70.063	69.893	61.042	64.955	65.935	67.593	67.368	66.368	54.101	52.422	47.952	44.8	42.021	40.543	39.217	43.068	47.676	46.84	51.561	57.188	60.641	67.011	71.496	71.715	69.43	67.095	64.673	2015
